시점,어린이집,지역별
2010.01,1085.00,강원
2010.02,1090.17,강원
2010.03,1095.33,강원
2010.04,1100.50,강원
2010.05,1105.67,강원
2010.06,1110.83,강원
2010.07,1116.00,강원
2010.08,1121.17,강원
2010.09,1126.33,강원
2010.10,1131.50,강원
2010.11,1136.67,강원
2010.12,1141.83,강원
2011.01,1147.00,강원
2011.02,1155.08,강원
2011.03,1163.17,강원
2011.04,1171.25,강원
2011.05,1179.33,강원
2011.06,1187.42,강원
2011.07,1195.50,강원
2011.08,1203.58,강원
2011.09,1211.67,강원
2011.10,1219.75,강원
2011.11,1227.83,강원
2011.12,1235.92,강원
2012.01,1244.00,강원
2012.02,1245.75,강원
2012.03,1247.50,강원
2012.04,1249.25,강원
2012.05,1251.00,강원
2012.06,1252.75,강원
2012.07,1254.50,강원
2012.08,1256.25,강원
2012.09,1258.00,강원
2012.10,1259.75,강원
2012.11,1261.50,강원
2012.12,1263.25,강원
2013.01,1265.00,강원
2013.02,1264.33,강원
2013.03,1263.67,강원
2013.04,1263.00,강원
2013.05,1262.33,강원
2013.06,1261.67,강원
2013.07,1261.00,강원
2013.08,1260.33,강원
2013.09,1259.67,강원
2013.10,1259.00,강원
2013.11,1258.33,강원
2013.12,1257.67,강원
2014.01,1257.00,강원
2014.02,1254.50,강원
2014.03,1252.00,강원
2014.04,1249.50,강원
2014.05,1247.00,강원
2014.06,1244.50,강원
2014.07,1242.00,강원
2014.08,1239.50,강원
2014.09,1237.00,강원
2014.10,1234.50,강원
2014.11,1232.00,강원
2014.12,1229.50,강원
2015.01,1227.00,강원
2015.02,1223.08,강원
2015.03,1219.17,강원
2015.04,1215.25,강원
2015.05,1211.33,강원
2015.06,1207.42,강원
2015.07,1203.50,강원
2015.08,1199.58,강원
2015.09,1195.67,강원
2015.10,1191.75,강원
2015.11,1187.83,강원
2015.12,1183.92,강원
2016.01,1180.00,강원
2016.02,1177.42,강원
2016.03,1174.83,강원
2016.04,1172.25,강원
2016.05,1169.67,강원
2016.06,1167.08,강원
2016.07,1164.50,강원
2016.08,1161.92,강원
2016.09,1159.33,강원
2016.10,1156.75,강원
2016.11,1154.17,강원
2016.12,1151.58,강원
2017.01,1149.00,강원
2017.02,1143.75,강원
2017.03,1138.50,강원
2017.04,1133.25,강원
2017.05,1128.00,강원
2017.06,1122.75,강원
2017.07,1117.50,강원
2017.08,1112.25,강원
2017.09,1107.00,강원
2017.10,1101.75,강원
2017.11,1096.50,강원
2017.12,1091.25,강원
2018.01,1086.00,강원
2018.02,1081.83,강원
2018.03,1077.67,강원
2018.04,1073.50,강원
2018.05,1069.33,강원
2018.06,1065.17,강원
2018.07,1061.00,강원
2018.08,1056.83,강원
2018.09,1052.67,강원
2018.10,1048.50,강원
2018.11,1044.33,강원
2018.12,1040.17,강원
2019.01,1036.00,강원
2019.02,1032.92,강원
2019.03,1029.83,강원
2019.04,1026.75,강원
2019.05,1023.67,강원
2019.06,1020.58,강원
2019.07,1017.50,강원
2019.08,1014.42,강원
2019.09,1011.33,강원
2019.10,1008.25,강원
2019.11,1005.17,강원
2019.12,1002.08,강원
2020.01,999.00,강원
2020.02,995.25,강원
2020.03,991.50,강원
2020.04,987.75,강원
2020.05,984.00,강원
2020.06,980.25,강원
2020.07,976.50,강원
2020.08,972.75,강원
2020.09,969.00,강원
2020.10,965.25,강원
2020.11,961.50,강원
2020.12,957.75,강원
2021.01,954.00,강원
2021.02,950.00,강원
2021.03,946.00,강원
2021.04,942.00,강원
2021.05,938.00,강원
2021.06,934.00,강원
2021.07,930.00,강원
2021.08,926.00,강원
2021.09,922.00,강원
2021.10,918.00,강원
2021.11,914.00,강원
2021.12,910.00,강원
2022.01,906.00,강원
2022.02,901.08,강원
2022.03,896.17,강원
2022.04,891.25,강원
2022.05,886.33,강원
2022.06,881.42,강원
2022.07,876.50,강원
2022.08,871.58,강원
2022.09,866.67,강원
2022.10,861.75,강원
2022.11,856.83,강원
2022.12,851.92,강원
2023.01,847.00,강원
2010.01,11273.00,경기
2010.02,11319.00,경기
2010.03,11365.00,경기
2010.04,11411.00,경기
2010.05,11457.00,경기
2010.06,11503.00,경기
2010.07,11549.00,경기
2010.08,11595.00,경기
2010.09,11641.00,경기
2010.10,11687.00,경기
2010.11,11733.00,경기
2010.12,11779.00,경기
2011.01,11825.00,경기
2011.02,11912.00,경기
2011.03,11999.00,경기
2011.04,12086.00,경기
2011.05,12173.00,경기
2011.06,12260.00,경기
2011.07,12347.00,경기
2011.08,12434.00,경기
2011.09,12521.00,경기
2011.10,12608.00,경기
2011.11,12695.00,경기
2011.12,12782.00,경기
2012.01,12869.00,경기
2012.02,12910.25,경기
2012.03,12951.50,경기
2012.04,12992.75,경기
2012.05,13034.00,경기
2012.06,13075.25,경기
2012.07,13116.50,경기
2012.08,13157.75,경기
2012.09,13199.00,경기
2012.10,13240.25,경기
2012.11,13281.50,경기
2012.12,13322.75,경기
2013.01,13364.00,경기
2013.02,13355.25,경기
2013.03,13346.50,경기
2013.04,13337.75,경기
2013.05,13329.00,경기
2013.06,13320.25,경기
2013.07,13311.50,경기
2013.08,13302.75,경기
2013.09,13294.00,경기
2013.10,13285.25,경기
2013.11,13276.50,경기
2013.12,13267.75,경기
2014.01,13259.00,경기
2014.02,13211.50,경기
2014.03,13164.00,경기
2014.04,13116.50,경기
2014.05,13069.00,경기
2014.06,13021.50,경기
2014.07,12974.00,경기
2014.08,12926.50,경기
2014.09,12879.00,경기
2014.10,12831.50,경기
2014.11,12784.00,경기
2014.12,12736.50,경기
2015.01,12689.00,경기
2015.02,12641.58,경기
2015.03,12594.17,경기
2015.04,12546.75,경기
2015.05,12499.33,경기
2015.06,12451.92,경기
2015.07,12404.50,경기
2015.08,12357.08,경기
2015.09,12309.67,경기
2015.10,12262.25,경기
2015.11,12214.83,경기
2015.12,12167.42,경기
2016.01,12120.00,경기
2016.02,12095.42,경기
2016.03,12070.83,경기
2016.04,12046.25,경기
2016.05,12021.67,경기
2016.06,11997.08,경기
2016.07,11972.50,경기
2016.08,11947.92,경기
2016.09,11923.33,경기
2016.10,11898.75,경기
2016.11,11874.17,경기
2016.12,11849.58,경기
2017.01,11825.00,경기
2017.02,11813.08,경기
2017.03,11801.17,경기
2017.04,11789.25,경기
2017.05,11777.33,경기
2017.06,11765.42,경기
2017.07,11753.50,경기
2017.08,11741.58,경기
2017.09,11729.67,경기
2017.10,11717.75,경기
2017.11,11705.83,경기
2017.12,11693.92,경기
2018.01,11682.00,경기
2018.02,11650.58,경기
2018.03,11619.17,경기
2018.04,11587.75,경기
2018.05,11556.33,경기
2018.06,11524.92,경기
2018.07,11493.50,경기
2018.08,11462.08,경기
2018.09,11430.67,경기
2018.10,11399.25,경기
2018.11,11367.83,경기
2018.12,11336.42,경기
2019.01,11305.00,경기
2019.02,11259.67,경기
2019.03,11214.33,경기
2019.04,11169.00,경기
2019.05,11123.67,경기
2019.06,11078.33,경기
2019.07,11033.00,경기
2019.08,10987.67,경기
2019.09,10942.33,경기
2019.10,10897.00,경기
2019.11,10851.67,경기
2019.12,10806.33,경기
2020.01,10761.00,경기
2020.02,10708.92,경기
2020.03,10656.83,경기
2020.04,10604.75,경기
2020.05,10552.67,경기
2020.06,10500.58,경기
2020.07,10448.50,경기
2020.08,10396.42,경기
2020.09,10344.33,경기
2020.10,10292.25,경기
2020.11,10240.17,경기
2020.12,10188.08,경기
2021.01,10136.00,경기
2021.02,10077.83,경기
2021.03,10019.67,경기
2021.04,9961.50,경기
2021.05,9903.33,경기
2021.06,9845.17,경기
2021.07,9787.00,경기
2021.08,9728.83,경기
2021.09,9670.67,경기
2021.10,9612.50,경기
2021.11,9554.33,경기
2021.12,9496.17,경기
2022.01,9438.00,경기
2022.02,9393.42,경기
2022.03,9348.83,경기
2022.04,9304.25,경기
2022.05,9259.67,경기
2022.06,9215.08,경기
2022.07,9170.50,경기
2022.08,9125.92,경기
2022.09,9081.33,경기
2022.10,9036.75,경기
2022.11,8992.17,경기
2022.12,8947.58,경기
2023.01,8903.00,경기
2010.01,3234.00,경남
2010.02,3247.75,경남
2010.03,3261.50,경남
2010.04,3275.25,경남
2010.05,3289.00,경남
2010.06,3302.75,경남
2010.07,3316.50,경남
2010.08,3330.25,경남
2010.09,3344.00,경남
2010.10,3357.75,경남
2010.11,3371.50,경남
2010.12,3385.25,경남
2011.01,3399.00,경남
2011.02,3412.58,경남
2011.03,3426.17,경남
2011.04,3439.75,경남
2011.05,3453.33,경남
2011.06,3466.92,경남
2011.07,3480.50,경남
2011.08,3494.08,경남
2011.09,3507.67,경남
2011.10,3521.25,경남
2011.11,3534.83,경남
2011.12,3548.42,경남
2012.01,3562.00,경남
2012.02,3567.33,경남
2012.03,3572.67,경남
2012.04,3578.00,경남
2012.05,3583.33,경남
2012.06,3588.67,경남
2012.07,3594.00,경남
2012.08,3599.33,경남
2012.09,3604.67,경남
2012.10,3610.00,경남
2012.11,3615.33,경남
2012.12,3620.67,경남
2013.01,3626.00,경남
2013.02,3618.25,경남
2013.03,3610.50,경남
2013.04,3602.75,경남
2013.05,3595.00,경남
2013.06,3587.25,경남
2013.07,3579.50,경남
2013.08,3571.75,경남
2013.09,3564.00,경남
2013.10,3556.25,경남
2013.11,3548.50,경남
2013.12,3540.75,경남
2014.01,3533.00,경남
2014.02,3517.67,경남
2014.03,3502.33,경남
2014.04,3487.00,경남
2014.05,3471.67,경남
2014.06,3456.33,경남
2014.07,3441.00,경남
2014.08,3425.67,경남
2014.09,3410.33,경남
2014.10,3395.00,경남
2014.11,3379.67,경남
2014.12,3364.33,경남
2015.01,3349.00,경남
2015.02,3333.08,경남
2015.03,3317.17,경남
2015.04,3301.25,경남
2015.05,3285.33,경남
2015.06,3269.42,경남
2015.07,3253.50,경남
2015.08,3237.58,경남
2015.09,3221.67,경남
2015.10,3205.75,경남
2015.11,3189.83,경남
2015.12,3173.92,경남
2016.01,3158.00,경남
2016.02,3151.83,경남
2016.03,3145.67,경남
2016.04,3139.50,경남
2016.05,3133.33,경남
2016.06,3127.17,경남
2016.07,3121.00,경남
2016.08,3114.83,경남
2016.09,3108.67,경남
2016.10,3102.50,경남
2016.11,3096.33,경남
2016.12,3090.17,경남
2017.01,3084.00,경남
2017.02,3075.50,경남
2017.03,3067.00,경남
2017.04,3058.50,경남
2017.05,3050.00,경남
2017.06,3041.50,경남
2017.07,3033.00,경남
2017.08,3024.50,경남
2017.09,3016.00,경남
2017.10,3007.50,경남
2017.11,2999.00,경남
2017.12,2990.50,경남
2018.01,2982.00,경남
2018.02,2964.92,경남
2018.03,2947.83,경남
2018.04,2930.75,경남
2018.05,2913.67,경남
2018.06,2896.58,경남
2018.07,2879.50,경남
2018.08,2862.42,경남
2018.09,2845.33,경남
2018.10,2828.25,경남
2018.11,2811.17,경남
2018.12,2794.08,경남
2019.01,2777.00,경남
2019.02,2757.58,경남
2019.03,2738.17,경남
2019.04,2718.75,경남
2019.05,2699.33,경남
2019.06,2679.92,경남
2019.07,2660.50,경남
2019.08,2641.08,경남
2019.09,2621.67,경남
2019.10,2602.25,경남
2019.11,2582.83,경남
2019.12,2563.42,경남
2020.01,2544.00,경남
2020.02,2528.42,경남
2020.03,2512.83,경남
2020.04,2497.25,경남
2020.05,2481.67,경남
2020.06,2466.08,경남
2020.07,2450.50,경남
2020.08,2434.92,경남
2020.09,2419.33,경남
2020.10,2403.75,경남
2020.11,2388.17,경남
2020.12,2372.58,경남
2021.01,2357.00,경남
2021.02,2337.50,경남
2021.03,2318.00,경남
2021.04,2298.50,경남
2021.05,2279.00,경남
2021.06,2259.50,경남
2021.07,2240.00,경남
2021.08,2220.50,경남
2021.09,2201.00,경남
2021.10,2181.50,경남
2021.11,2162.00,경남
2021.12,2142.50,경남
2022.01,2123.00,경남
2022.02,2104.75,경남
2022.03,2086.50,경남
2022.04,2068.25,경남
2022.05,2050.00,경남
2022.06,2031.75,경남
2022.07,2013.50,경남
2022.08,1995.25,경남
2022.09,1977.00,경남
2022.10,1958.75,경남
2022.11,1940.50,경남
2022.12,1922.25,경남
2023.01,1904.00,경남
2010.01,1998.00,경북
2010.02,2011.67,경북
2010.03,2025.33,경북
2010.04,2039.00,경북
2010.05,2052.67,경북
2010.06,2066.33,경북
2010.07,2080.00,경북
2010.08,2093.67,경북
2010.09,2107.33,경북
2010.10,2121.00,경북
2010.11,2134.67,경북
2010.12,2148.33,경북
2011.01,2162.00,경북
2011.02,2170.50,경북
2011.03,2179.00,경북
2011.04,2187.50,경북
2011.05,2196.00,경북
2011.06,2204.50,경북
2011.07,2213.00,경북
2011.08,2221.50,경북
2011.09,2230.00,경북
2011.10,2238.50,경북
2011.11,2247.00,경북
2011.12,2255.50,경북
2012.01,2264.00,경북
2012.02,2264.75,경북
2012.03,2265.50,경북
2012.04,2266.25,경북
2012.05,2267.00,경북
2012.06,2267.75,경북
2012.07,2268.50,경북
2012.08,2269.25,경북
2012.09,2270.00,경북
2012.10,2270.75,경북
2012.11,2271.50,경북
2012.12,2272.25,경북
2013.01,2273.00,경북
2013.02,2267.92,경북
2013.03,2262.83,경북
2013.04,2257.75,경북
2013.05,2252.67,경북
2013.06,2247.58,경북
2013.07,2242.50,경북
2013.08,2237.42,경북
2013.09,2232.33,경북
2013.10,2227.25,경북
2013.11,2222.17,경북
2013.12,2217.08,경북
2014.01,2212.00,경북
2014.02,2205.17,경북
2014.03,2198.33,경북
2014.04,2191.50,경북
2014.05,2184.67,경북
2014.06,2177.83,경북
2014.07,2171.00,경북
2014.08,2164.17,경북
2014.09,2157.33,경북
2014.10,2150.50,경북
2014.11,2143.67,경북
2014.12,2136.83,경북
2015.01,2130.00,경북
2015.02,2127.67,경북
2015.03,2125.33,경북
2015.04,2123.00,경북
2015.05,2120.67,경북
2015.06,2118.33,경북
2015.07,2116.00,경북
2015.08,2113.67,경북
2015.09,2111.33,경북
2015.10,2109.00,경북
2015.11,2106.67,경북
2015.12,2104.33,경북
2016.01,2102.00,경북
2016.02,2098.75,경북
2016.03,2095.50,경북
2016.04,2092.25,경북
2016.05,2089.00,경북
2016.06,2085.75,경북
2016.07,2082.50,경북
2016.08,2079.25,경북
2016.09,2076.00,경북
2016.10,2072.75,경북
2016.11,2069.50,경북
2016.12,2066.25,경북
2017.01,2063.00,경북
2017.02,2055.75,경북
2017.03,2048.50,경북
2017.04,2041.25,경북
2017.05,2034.00,경북
2017.06,2026.75,경북
2017.07,2019.50,경북
2017.08,2012.25,경북
2017.09,2005.00,경북
2017.10,1997.75,경북
2017.11,1990.50,경북
2017.12,1983.25,경북
2018.01,1976.00,경북
2018.02,1965.00,경북
2018.03,1954.00,경북
2018.04,1943.00,경북
2018.05,1932.00,경북
2018.06,1921.00,경북
2018.07,1910.00,경북
2018.08,1899.00,경북
2018.09,1888.00,경북
2018.10,1877.00,경북
2018.11,1866.00,경북
2018.12,1855.00,경북
2019.01,1844.00,경북
2019.02,1834.08,경북
2019.03,1824.17,경북
2019.04,1814.25,경북
2019.05,1804.33,경북
2019.06,1794.42,경북
2019.07,1784.50,경북
2019.08,1774.58,경북
2019.09,1764.67,경북
2019.10,1754.75,경북
2019.11,1744.83,경북
2019.12,1734.92,경북
2020.01,1725.00,경북
2020.02,1716.00,경북
2020.03,1707.00,경북
2020.04,1698.00,경북
2020.05,1689.00,경북
2020.06,1680.00,경북
2020.07,1671.00,경북
2020.08,1662.00,경북
2020.09,1653.00,경북
2020.10,1644.00,경북
2020.11,1635.00,경북
2020.12,1626.00,경북
2021.01,1617.00,경북
2021.02,1604.17,경북
2021.03,1591.33,경북
2021.04,1578.50,경북
2021.05,1565.67,경북
2021.06,1552.83,경북
2021.07,1540.00,경북
2021.08,1527.17,경북
2021.09,1514.33,경북
2021.10,1501.50,경북
2021.11,1488.67,경북
2021.12,1475.83,경북
2022.01,1463.00,경북
2022.02,1450.25,경북
2022.03,1437.50,경북
2022.04,1424.75,경북
2022.05,1412.00,경북
2022.06,1399.25,경북
2022.07,1386.50,경북
2022.08,1373.75,경북
2022.09,1361.00,경북
2022.10,1348.25,경북
2022.11,1335.50,경북
2022.12,1322.75,경북
2023.01,1310.00,경북
2010.01,1192.00,광주
2010.02,1193.08,광주
2010.03,1194.17,광주
2010.04,1195.25,광주
2010.05,1196.33,광주
2010.06,1197.42,광주
2010.07,1198.50,광주
2010.08,1199.58,광주
2010.09,1200.67,광주
2010.10,1201.75,광주
2010.11,1202.83,광주
2010.12,1203.92,광주
2011.01,1205.00,광주
2011.02,1207.83,광주
2011.03,1210.67,광주
2011.04,1213.50,광주
2011.05,1216.33,광주
2011.06,1219.17,광주
2011.07,1222.00,광주
2011.08,1224.83,광주
2011.09,1227.67,광주
2011.10,1230.50,광주
2011.11,1233.33,광주
2011.12,1236.17,광주
2012.01,1239.00,광주
2012.02,1240.00,광주
2012.03,1241.00,광주
2012.04,1242.00,광주
2012.05,1243.00,광주
2012.06,1244.00,광주
2012.07,1245.00,광주
2012.08,1246.00,광주
2012.09,1247.00,광주
2012.10,1248.00,광주
2012.11,1249.00,광주
2012.12,1250.00,광주
2013.01,1251.00,광주
2013.02,1251.75,광주
2013.03,1252.50,광주
2013.04,1253.25,광주
2013.05,1254.00,광주
2013.06,1254.75,광주
2013.07,1255.50,광주
2013.08,1256.25,광주
2013.09,1257.00,광주
2013.10,1257.75,광주
2013.11,1258.50,광주
2013.12,1259.25,광주
2014.01,1260.00,광주
2014.02,1260.33,광주
2014.03,1260.67,광주
2014.04,1261.00,광주
2014.05,1261.33,광주
2014.06,1261.67,광주
2014.07,1262.00,광주
2014.08,1262.33,광주
2014.09,1262.67,광주
2014.10,1263.00,광주
2014.11,1263.33,광주
2014.12,1263.67,광주
2015.01,1264.00,광주
2015.02,1261.83,광주
2015.03,1259.67,광주
2015.04,1257.50,광주
2015.05,1255.33,광주
2015.06,1253.17,광주
2015.07,1251.00,광주
2015.08,1248.83,광주
2015.09,1246.67,광주
2015.10,1244.50,광주
2015.11,1242.33,광주
2015.12,1240.17,광주
2016.01,1238.00,광주
2016.02,1238.17,광주
2016.03,1238.33,광주
2016.04,1238.50,광주
2016.05,1238.67,광주
2016.06,1238.83,광주
2016.07,1239.00,광주
2016.08,1239.17,광주
2016.09,1239.33,광주
2016.10,1239.50,광주
2016.11,1239.67,광주
2016.12,1239.83,광주
2017.01,1240.00,광주
2017.02,1236.25,광주
2017.03,1232.50,광주
2017.04,1228.75,광주
2017.05,1225.00,광주
2017.06,1221.25,광주
2017.07,1217.50,광주
2017.08,1213.75,광주
2017.09,1210.00,광주
2017.10,1206.25,광주
2017.11,1202.50,광주
2017.12,1198.75,광주
2018.01,1195.00,광주
2018.02,1188.92,광주
2018.03,1182.83,광주
2018.04,1176.75,광주
2018.05,1170.67,광주
2018.06,1164.58,광주
2018.07,1158.50,광주
2018.08,1152.42,광주
2018.09,1146.33,광주
2018.10,1140.25,광주
2018.11,1134.17,광주
2018.12,1128.08,광주
2019.01,1122.00,광주
2019.02,1117.83,광주
2019.03,1113.67,광주
2019.04,1109.50,광주
2019.05,1105.33,광주
2019.06,1101.17,광주
2019.07,1097.00,광주
2019.08,1092.83,광주
2019.09,1088.67,광주
2019.10,1084.50,광주
2019.11,1080.33,광주
2019.12,1076.17,광주
2020.01,1072.00,광주
2020.02,1066.17,광주
2020.03,1060.33,광주
2020.04,1054.50,광주
2020.05,1048.67,광주
2020.06,1042.83,광주
2020.07,1037.00,광주
2020.08,1031.17,광주
2020.09,1025.33,광주
2020.10,1019.50,광주
2020.11,1013.67,광주
2020.12,1007.83,광주
2021.01,1002.00,광주
2021.02,996.83,광주
2021.03,991.67,광주
2021.04,986.50,광주
2021.05,981.33,광주
2021.06,976.17,광주
2021.07,971.00,광주
2021.08,965.83,광주
2021.09,960.67,광주
2021.10,955.50,광주
2021.11,950.33,광주
2021.12,945.17,광주
2022.01,940.00,광주
