시점,어린이집,지역별
2010.01,1085.000,강원
2010.02,1090.167,강원
2010.03,1095.333,강원
2010.04,1100.500,강원
2010.05,1105.667,강원
2010.06,1110.833,강원
2010.07,1116.000,강원
2010.08,1121.167,강원
2010.09,1126.333,강원
2010.10,1131.500,강원
2010.11,1136.667,강원
2010.12,1141.833,강원
2011.01,1147.000,강원
2011.02,1155.083,강원
2011.03,1163.167,강원
2011.04,1171.250,강원
2011.05,1179.333,강원
2011.06,1187.417,강원
2011.07,1195.500,강원
2011.08,1203.583,강원
2011.09,1211.667,강원
2011.10,1219.750,강원
2011.11,1227.833,강원
2011.12,1235.917,강원
2012.01,1244.000,강원
2012.02,1245.750,강원
2012.03,1247.500,강원
2012.04,1249.250,강원
2012.05,1251.000,강원
2012.06,1252.750,강원
2012.07,1254.500,강원
2012.08,1256.250,강원
2012.09,1258.000,강원
2012.10,1259.750,강원
2012.11,1261.500,강원
2012.12,1263.250,강원
2013.01,1265.000,강원
2013.02,1264.333,강원
2013.03,1263.667,강원
2013.04,1263.000,강원
2013.05,1262.333,강원
2013.06,1261.667,강원
2013.07,1261.000,강원
2013.08,1260.333,강원
2013.09,1259.667,강원
2013.10,1259.000,강원
2013.11,1258.333,강원
2013.12,1257.667,강원
2014.01,1257.000,강원
2014.02,1254.500,강원
2014.03,1252.000,강원
2014.04,1249.500,강원
2014.05,1247.000,강원
2014.06,1244.500,강원
2014.07,1242.000,강원
2014.08,1239.500,강원
2014.09,1237.000,강원
2014.10,1234.500,강원
2014.11,1232.000,강원
2014.12,1229.500,강원
2015.01,1227.000,강원
2015.02,1223.083,강원
2015.03,1219.167,강원
2015.04,1215.250,강원
2015.05,1211.333,강원
2015.06,1207.417,강원
2015.07,1203.500,강원
2015.08,1199.583,강원
2015.09,1195.667,강원
2015.10,1191.750,강원
2015.11,1187.833,강원
2015.12,1183.917,강원
2016.01,1180.000,강원
2016.02,1177.417,강원
2016.03,1174.833,강원
2016.04,1172.250,강원
2016.05,1169.667,강원
2016.06,1167.083,강원
2016.07,1164.500,강원
2016.08,1161.917,강원
2016.09,1159.333,강원
2016.10,1156.750,강원
2016.11,1154.167,강원
2016.12,1151.583,강원
2017.01,1149.000,강원
2017.02,1143.750,강원
2017.03,1138.500,강원
2017.04,1133.250,강원
2017.05,1128.000,강원
2017.06,1122.750,강원
2017.07,1117.500,강원
2017.08,1112.250,강원
2017.09,1107.000,강원
2017.10,1101.750,강원
2017.11,1096.500,강원
2017.12,1091.250,강원
2018.01,1086.000,강원
2018.02,1081.833,강원
2018.03,1077.667,강원
2018.04,1073.500,강원
2018.05,1069.333,강원
2018.06,1065.167,강원
2018.07,1061.000,강원
2018.08,1056.833,강원
2018.09,1052.667,강원
2018.10,1048.500,강원
2018.11,1044.333,강원
2018.12,1040.167,강원
2019.01,1036.000,강원
2019.02,1032.917,강원
2019.03,1029.833,강원
2019.04,1026.750,강원
2019.05,1023.667,강원
2019.06,1020.583,강원
2019.07,1017.500,강원
2019.08,1014.417,강원
2019.09,1011.333,강원
2019.10,1008.250,강원
2019.11,1005.167,강원
2019.12,1002.083,강원
2020.01,999.000,강원
2020.02,995.250,강원
2020.03,991.500,강원
2020.04,987.750,강원
2020.05,984.000,강원
2020.06,980.250,강원
2020.07,976.500,강원
2020.08,972.750,강원
2020.09,969.000,강원
2020.10,965.250,강원
2020.11,961.500,강원
2020.12,957.750,강원
2021.01,954.000,강원
2021.02,950.000,강원
2021.03,946.000,강원
2021.04,942.000,강원
2021.05,938.000,강원
2021.06,934.000,강원
2021.07,930.000,강원
2021.08,926.000,강원
2021.09,922.000,강원
2021.10,918.000,강원
2021.11,914.000,강원
2021.12,910.000,강원
2022.01,906.000,강원
2022.02,901.083,강원
2022.03,896.167,강원
2022.04,891.250,강원
2022.05,886.333,강원
2022.06,881.417,강원
2022.07,876.500,강원
2022.08,871.583,강원
2022.09,866.667,강원
2022.10,861.750,강원
2022.11,856.833,강원
2022.12,851.917,강원
2023.01,847.000,강원
2010.01,11273.000,경기
2010.02,11319.000,경기
2010.03,11365.000,경기
2010.04,11411.000,경기
2010.05,11457.000,경기
2010.06,11503.000,경기
2010.07,11549.000,경기
2010.08,11595.000,경기
2010.09,11641.000,경기
2010.10,11687.000,경기
2010.11,11733.000,경기
2010.12,11779.000,경기
2011.01,11825.000,경기
2011.02,11912.000,경기
2011.03,11999.000,경기
2011.04,12086.000,경기
2011.05,12173.000,경기
2011.06,12260.000,경기
2011.07,12347.000,경기
2011.08,12434.000,경기
2011.09,12521.000,경기
2011.10,12608.000,경기
2011.11,12695.000,경기
2011.12,12782.000,경기
2012.01,12869.000,경기
2012.02,12910.250,경기
2012.03,12951.500,경기
2012.04,12992.750,경기
2012.05,13034.000,경기
2012.06,13075.250,경기
2012.07,13116.500,경기
2012.08,13157.750,경기
2012.09,13199.000,경기
2012.10,13240.250,경기
2012.11,13281.500,경기
2012.12,13322.750,경기
2013.01,13364.000,경기
2013.02,13355.250,경기
2013.03,13346.500,경기
2013.04,13337.750,경기
2013.05,13329.000,경기
2013.06,13320.250,경기
2013.07,13311.500,경기
2013.08,13302.750,경기
2013.09,13294.000,경기
2013.10,13285.250,경기
2013.11,13276.500,경기
2013.12,13267.750,경기
2014.01,13259.000,경기
2014.02,13211.500,경기
2014.03,13164.000,경기
2014.04,13116.500,경기
2014.05,13069.000,경기
2014.06,13021.500,경기
2014.07,12974.000,경기
2014.08,12926.500,경기
2014.09,12879.000,경기
2014.10,12831.500,경기
2014.11,12784.000,경기
2014.12,12736.500,경기
2015.01,12689.000,경기
2015.02,12641.583,경기
2015.03,12594.167,경기
2015.04,12546.750,경기
2015.05,12499.333,경기
2015.06,12451.917,경기
2015.07,12404.500,경기
2015.08,12357.083,경기
2015.09,12309.667,경기
2015.10,12262.250,경기
2015.11,12214.833,경기
2015.12,12167.417,경기
2016.01,12120.000,경기
2016.02,12095.417,경기
2016.03,12070.833,경기
2016.04,12046.250,경기
2016.05,12021.667,경기
2016.06,11997.083,경기
2016.07,11972.500,경기
2016.08,11947.917,경기
2016.09,11923.333,경기
2016.10,11898.750,경기
2016.11,11874.167,경기
2016.12,11849.583,경기
2017.01,11825.000,경기
2017.02,11813.083,경기
2017.03,11801.167,경기
2017.04,11789.250,경기
2017.05,11777.333,경기
2017.06,11765.417,경기
2017.07,11753.500,경기
2017.08,11741.583,경기
2017.09,11729.667,경기
2017.10,11717.750,경기
2017.11,11705.833,경기
2017.12,11693.917,경기
2018.01,11682.000,경기
2018.02,11650.583,경기
2018.03,11619.167,경기
2018.04,11587.750,경기
2018.05,11556.333,경기
2018.06,11524.917,경기
2018.07,11493.500,경기
2018.08,11462.083,경기
2018.09,11430.667,경기
2018.10,11399.250,경기
2018.11,11367.833,경기
2018.12,11336.417,경기
2019.01,11305.000,경기
2019.02,11259.667,경기
2019.03,11214.333,경기
2019.04,11169.000,경기
2019.05,11123.667,경기
2019.06,11078.333,경기
2019.07,11033.000,경기
2019.08,10987.667,경기
2019.09,10942.333,경기
2019.10,10897.000,경기
2019.11,10851.667,경기
2019.12,10806.333,경기
2020.01,10761.000,경기
2020.02,10708.917,경기
2020.03,10656.833,경기
2020.04,10604.750,경기
2020.05,10552.667,경기
2020.06,10500.583,경기
2020.07,10448.500,경기
2020.08,10396.417,경기
2020.09,10344.333,경기
2020.10,10292.250,경기
2020.11,10240.167,경기
2020.12,10188.083,경기
2021.01,10136.000,경기
2021.02,10077.833,경기
2021.03,10019.667,경기
2021.04,9961.500,경기
2021.05,9903.333,경기
2021.06,9845.167,경기
2021.07,9787.000,경기
2021.08,9728.833,경기
2021.09,9670.667,경기
2021.10,9612.500,경기
2021.11,9554.333,경기
2021.12,9496.167,경기
2022.01,9438.000,경기
2022.02,9393.417,경기
2022.03,9348.833,경기
2022.04,9304.250,경기
2022.05,9259.667,경기
2022.06,9215.083,경기
2022.07,9170.500,경기
2022.08,9125.917,경기
2022.09,9081.333,경기
2022.10,9036.750,경기
2022.11,8992.167,경기
2022.12,8947.583,경기
2023.01,8903.000,경기
2010.01,3234.000,경남
2010.02,3247.750,경남
2010.03,3261.500,경남
2010.04,3275.250,경남
2010.05,3289.000,경남
2010.06,3302.750,경남
2010.07,3316.500,경남
2010.08,3330.250,경남
2010.09,3344.000,경남
2010.10,3357.750,경남
2010.11,3371.500,경남
2010.12,3385.250,경남
2011.01,3399.000,경남
2011.02,3412.583,경남
2011.03,3426.167,경남
2011.04,3439.750,경남
2011.05,3453.333,경남
2011.06,3466.917,경남
2011.07,3480.500,경남
2011.08,3494.083,경남
2011.09,3507.667,경남
2011.10,3521.250,경남
2011.11,3534.833,경남
2011.12,3548.417,경남
2012.01,3562.000,경남
2012.02,3567.333,경남
2012.03,3572.667,경남
2012.04,3578.000,경남
2012.05,3583.333,경남
2012.06,3588.667,경남
2012.07,3594.000,경남
2012.08,3599.333,경남
2012.09,3604.667,경남
2012.10,3610.000,경남
2012.11,3615.333,경남
2012.12,3620.667,경남
2013.01,3626.000,경남
2013.02,3618.250,경남
2013.03,3610.500,경남
2013.04,3602.750,경남
2013.05,3595.000,경남
2013.06,3587.250,경남
2013.07,3579.500,경남
2013.08,3571.750,경남
2013.09,3564.000,경남
2013.10,3556.250,경남
2013.11,3548.500,경남
2013.12,3540.750,경남
2014.01,3533.000,경남
2014.02,3517.667,경남
2014.03,3502.333,경남
2014.04,3487.000,경남
2014.05,3471.667,경남
2014.06,3456.333,경남
2014.07,3441.000,경남
2014.08,3425.667,경남
2014.09,3410.333,경남
2014.10,3395.000,경남
2014.11,3379.667,경남
2014.12,3364.333,경남
2015.01,3349.000,경남
2015.02,3333.083,경남
2015.03,3317.167,경남
2015.04,3301.250,경남
2015.05,3285.333,경남
2015.06,3269.417,경남
2015.07,3253.500,경남
2015.08,3237.583,경남
2015.09,3221.667,경남
2015.10,3205.750,경남
2015.11,3189.833,경남
2015.12,3173.917,경남
2016.01,3158.000,경남
2016.02,3151.833,경남
2016.03,3145.667,경남
2016.04,3139.500,경남
2016.05,3133.333,경남
2016.06,3127.167,경남
2016.07,3121.000,경남
2016.08,3114.833,경남
2016.09,3108.667,경남
2016.10,3102.500,경남
2016.11,3096.333,경남
2016.12,3090.167,경남
2017.01,3084.000,경남
2017.02,3075.500,경남
2017.03,3067.000,경남
2017.04,3058.500,경남
2017.05,3050.000,경남
2017.06,3041.500,경남
2017.07,3033.000,경남
2017.08,3024.500,경남
2017.09,3016.000,경남
2017.10,3007.500,경남
2017.11,2999.000,경남
2017.12,2990.500,경남
2018.01,2982.000,경남
2018.02,2964.917,경남
2018.03,2947.833,경남
2018.04,2930.750,경남
2018.05,2913.667,경남
2018.06,2896.583,경남
2018.07,2879.500,경남
2018.08,2862.417,경남
2018.09,2845.333,경남
2018.10,2828.250,경남
2018.11,2811.167,경남
2018.12,2794.083,경남
2019.01,2777.000,경남
2019.02,2757.583,경남
2019.03,2738.167,경남
2019.04,2718.750,경남
2019.05,2699.333,경남
2019.06,2679.917,경남
2019.07,2660.500,경남
2019.08,2641.083,경남
2019.09,2621.667,경남
2019.10,2602.250,경남
2019.11,2582.833,경남
2019.12,2563.417,경남
2020.01,2544.000,경남
2020.02,2528.417,경남
2020.03,2512.833,경남
2020.04,2497.250,경남
2020.05,2481.667,경남
2020.06,2466.083,경남
2020.07,2450.500,경남
2020.08,2434.917,경남
2020.09,2419.333,경남
2020.10,2403.750,경남
2020.11,2388.167,경남
2020.12,2372.583,경남
2021.01,2357.000,경남
2021.02,2337.500,경남
2021.03,2318.000,경남
2021.04,2298.500,경남
2021.05,2279.000,경남
2021.06,2259.500,경남
2021.07,2240.000,경남
2021.08,2220.500,경남
2021.09,2201.000,경남
2021.10,2181.500,경남
2021.11,2162.000,경남
2021.12,2142.500,경남
2022.01,2123.000,경남
2022.02,2104.750,경남
2022.03,2086.500,경남
2022.04,2068.250,경남
2022.05,2050.000,경남
2022.06,2031.750,경남
2022.07,2013.500,경남
2022.08,1995.250,경남
2022.09,1977.000,경남
2022.10,1958.750,경남
2022.11,1940.500,경남
2022.12,1922.250,경남
2023.01,1904.000,경남
2010.01,1998.000,경북
2010.02,2011.667,경북
2010.03,2025.333,경북
2010.04,2039.000,경북
2010.05,2052.667,경북
2010.06,2066.333,경북
2010.07,2080.000,경북
2010.08,2093.667,경북
2010.09,2107.333,경북
2010.10,2121.000,경북
2010.11,2134.667,경북
2010.12,2148.333,경북
2011.01,2162.000,경북
2011.02,2170.500,경북
2011.03,2179.000,경북
2011.04,2187.500,경북
2011.05,2196.000,경북
2011.06,2204.500,경북
2011.07,2213.000,경북
2011.08,2221.500,경북
2011.09,2230.000,경북
2011.10,2238.500,경북
2011.11,2247.000,경북
2011.12,2255.500,경북
2012.01,2264.000,경북
2012.02,2264.750,경북
2012.03,2265.500,경북
2012.04,2266.250,경북
2012.05,2267.000,경북
2012.06,2267.750,경북
2012.07,2268.500,경북
2012.08,2269.250,경북
2012.09,2270.000,경북
2012.10,2270.750,경북
2012.11,2271.500,경북
2012.12,2272.250,경북
2013.01,2273.000,경북
2013.02,2267.917,경북
2013.03,2262.833,경북
2013.04,2257.750,경북
2013.05,2252.667,경북
2013.06,2247.583,경북
2013.07,2242.500,경북
2013.08,2237.417,경북
2013.09,2232.333,경북
2013.10,2227.250,경북
2013.11,2222.167,경북
2013.12,2217.083,경북
2014.01,2212.000,경북
2014.02,2205.167,경북
2014.03,2198.333,경북
2014.04,2191.500,경북
2014.05,2184.667,경북
2014.06,2177.833,경북
2014.07,2171.000,경북
2014.08,2164.167,경북
2014.09,2157.333,경북
2014.10,2150.500,경북
2014.11,2143.667,경북
2014.12,2136.833,경북
2015.01,2130.000,경북
2015.02,2127.667,경북
2015.03,2125.333,경북
2015.04,2123.000,경북
2015.05,2120.667,경북
2015.06,2118.333,경북
2015.07,2116.000,경북
2015.08,2113.667,경북
2015.09,2111.333,경북
2015.10,2109.000,경북
2015.11,2106.667,경북
2015.12,2104.333,경북
2016.01,2102.000,경북
2016.02,2098.750,경북
2016.03,2095.500,경북
2016.04,2092.250,경북
2016.05,2089.000,경북
2016.06,2085.750,경북
2016.07,2082.500,경북
2016.08,2079.250,경북
2016.09,2076.000,경북
2016.10,2072.750,경북
2016.11,2069.500,경북
2016.12,2066.250,경북
2017.01,2063.000,경북
2017.02,2055.750,경북
2017.03,2048.500,경북
2017.04,2041.250,경북
2017.05,2034.000,경북
2017.06,2026.750,경북
2017.07,2019.500,경북
2017.08,2012.250,경북
2017.09,2005.000,경북
2017.10,1997.750,경북
2017.11,1990.500,경북
2017.12,1983.250,경북
2018.01,1976.000,경북
2018.02,1965.000,경북
2018.03,1954.000,경북
2018.04,1943.000,경북
2018.05,1932.000,경북
2018.06,1921.000,경북
2018.07,1910.000,경북
2018.08,1899.000,경북
2018.09,1888.000,경북
2018.10,1877.000,경북
2018.11,1866.000,경북
2018.12,1855.000,경북
2019.01,1844.000,경북
2019.02,1834.083,경북
2019.03,1824.167,경북
2019.04,1814.250,경북
2019.05,1804.333,경북
2019.06,1794.417,경북
2019.07,1784.500,경북
2019.08,1774.583,경북
2019.09,1764.667,경북
2019.10,1754.750,경북
2019.11,1744.833,경북
2019.12,1734.917,경북
2020.01,1725.000,경북
2020.02,1716.000,경북
2020.03,1707.000,경북
2020.04,1698.000,경북
2020.05,1689.000,경북
2020.06,1680.000,경북
2020.07,1671.000,경북
2020.08,1662.000,경북
2020.09,1653.000,경북
2020.10,1644.000,경북
2020.11,1635.000,경북
2020.12,1626.000,경북
2021.01,1617.000,경북
2021.02,1604.167,경북
2021.03,1591.333,경북
2021.04,1578.500,경북
2021.05,1565.667,경북
2021.06,1552.833,경북
2021.07,1540.000,경북
2021.08,1527.167,경북
2021.09,1514.333,경북
2021.10,1501.500,경북
2021.11,1488.667,경북
2021.12,1475.833,경북
2022.01,1463.000,경북
2022.02,1450.250,경북
2022.03,1437.500,경북
2022.04,1424.750,경북
2022.05,1412.000,경북
2022.06,1399.250,경북
2022.07,1386.500,경북
2022.08,1373.750,경북
2022.09,1361.000,경북
2022.10,1348.250,경북
2022.11,1335.500,경북
2022.12,1322.750,경북
2023.01,1310.000,경북
2010.01,1192.000,광주
2010.02,1193.083,광주
2010.03,1194.167,광주
2010.04,1195.250,광주
2010.05,1196.333,광주
2010.06,1197.417,광주
2010.07,1198.500,광주
2010.08,1199.583,광주
2010.09,1200.667,광주
2010.10,1201.750,광주
2010.11,1202.833,광주
2010.12,1203.917,광주
2011.01,1205.000,광주
2011.02,1207.833,광주
2011.03,1210.667,광주
2011.04,1213.500,광주
2011.05,1216.333,광주
2011.06,1219.167,광주
2011.07,1222.000,광주
2011.08,1224.833,광주
2011.09,1227.667,광주
2011.10,1230.500,광주
2011.11,1233.333,광주
2011.12,1236.167,광주
2012.01,1239.000,광주
2012.02,1240.000,광주
2012.03,1241.000,광주
2012.04,1242.000,광주
2012.05,1243.000,광주
2012.06,1244.000,광주
2012.07,1245.000,광주
2012.08,1246.000,광주
2012.09,1247.000,광주
2012.10,1248.000,광주
2012.11,1249.000,광주
2012.12,1250.000,광주
2013.01,1251.000,광주
2013.02,1251.750,광주
2013.03,1252.500,광주
2013.04,1253.250,광주
2013.05,1254.000,광주
2013.06,1254.750,광주
2013.07,1255.500,광주
2013.08,1256.250,광주
2013.09,1257.000,광주
2013.10,1257.750,광주
2013.11,1258.500,광주
2013.12,1259.250,광주
2014.01,1260.000,광주
2014.02,1260.333,광주
2014.03,1260.667,광주
2014.04,1261.000,광주
2014.05,1261.333,광주
2014.06,1261.667,광주
2014.07,1262.000,광주
2014.08,1262.333,광주
2014.09,1262.667,광주
2014.10,1263.000,광주
2014.11,1263.333,광주
2014.12,1263.667,광주
2015.01,1264.000,광주
2015.02,1261.833,광주
2015.03,1259.667,광주
2015.04,1257.500,광주
2015.05,1255.333,광주
2015.06,1253.167,광주
2015.07,1251.000,광주
2015.08,1248.833,광주
2015.09,1246.667,광주
2015.10,1244.500,광주
2015.11,1242.333,광주
2015.12,1240.167,광주
2016.01,1238.000,광주
2016.02,1238.167,광주
2016.03,1238.333,광주
2016.04,1238.500,광주
2016.05,1238.667,광주
2016.06,1238.833,광주
2016.07,1239.000,광주
2016.08,1239.167,광주
2016.09,1239.333,광주
2016.10,1239.500,광주
2016.11,1239.667,광주
2016.12,1239.833,광주
2017.01,1240.000,광주
2017.02,1236.250,광주
2017.03,1232.500,광주
2017.04,1228.750,광주
2017.05,1225.000,광주
2017.06,1221.250,광주
2017.07,1217.500,광주
2017.08,1213.750,광주
2017.09,1210.000,광주
2017.10,1206.250,광주
2017.11,1202.500,광주
2017.12,1198.750,광주
2018.01,1195.000,광주
2018.02,1188.917,광주
2018.03,1182.833,광주
2018.04,1176.750,광주
2018.05,1170.667,광주
2018.06,1164.583,광주
2018.07,1158.500,광주
2018.08,1152.417,광주
2018.09,1146.333,광주
2018.10,1140.250,광주
2018.11,1134.167,광주
2018.12,1128.083,광주
2019.01,1122.000,광주
2019.02,1117.833,광주
2019.03,1113.667,광주
2019.04,1109.500,광주
2019.05,1105.333,광주
2019.06,1101.167,광주
2019.07,1097.000,광주
2019.08,1092.833,광주
2019.09,1088.667,광주
2019.10,1084.500,광주
2019.11,1080.333,광주
2019.12,1076.167,광주
2020.01,1072.000,광주
2020.02,1066.167,광주
2020.03,1060.333,광주
2020.04,1054.500,광주
2020.05,1048.667,광주
2020.06,1042.833,광주
2020.07,1037.000,광주
2020.08,1031.167,광주
2020.09,1025.333,광주
2020.10,1019.500,광주
2020.11,1013.667,광주
2020.12,1007.833,광주
2021.01,1002.000,광주
2021.02,996.833,광주
2021.03,991.667,광주
2021.04,986.500,광주
2021.05,981.333,광주
2021.06,976.167,광주
2021.07,971.000,광주
2021.08,965.833,광주
2021.09,960.667,광주
2021.10,955.500,광주
2021.11,950.333,광주
2021.12,945.167,광주
2022.01,940.000,광주
2022.02,934.833,광주
2022.03,929.667,광주
2022.04,924.500,광주
2022.05,919.333,광주
2022.06,914.167,광주
2022.07,909.000,광주
2022.08,903.833,광주
2022.09,898.667,광주
2022.10,893.500,광주
2022.11,888.333,광주
2022.12,883.167,광주
2023.01,878.000,광주
2010.01,1544.000,대구
2010.02,1545.417,대구
2010.03,1546.833,대구
2010.04,1548.250,대구
2010.05,1549.667,대구
2010.06,1551.083,대구
2010.07,1552.500,대구
2010.08,1553.917,대구
2010.09,1555.333,대구
2010.10,1556.750,대구
2010.11,1558.167,대구
2010.12,1559.583,대구
2011.01,1561.000,대구
2011.02,1562.583,대구
2011.03,1564.167,대구
2011.04,1565.750,대구
2011.05,1567.333,대구
2011.06,1568.917,대구
2011.07,1570.500,대구
2011.08,1572.083,대구
2011.09,1573.667,대구
2011.10,1575.250,대구
2011.11,1576.833,대구
2011.12,1578.417,대구
2012.01,1580.000,대구
2012.02,1580.833,대구
2012.03,1581.667,대구
2012.04,1582.500,대구
2012.05,1583.333,대구
2012.06,1584.167,대구
2012.07,1585.000,대구
2012.08,1585.833,대구
2012.09,1586.667,대구
2012.10,1587.500,대구
2012.11,1588.333,대구
2012.12,1589.167,대구
2013.01,1590.000,대구
2013.02,1589.833,대구
2013.03,1589.667,대구
2013.04,1589.500,대구
2013.05,1589.333,대구
2013.06,1589.167,대구
2013.07,1589.000,대구
2013.08,1588.833,대구
2013.09,1588.667,대구
2013.10,1588.500,대구
2013.11,1588.333,대구
2013.12,1588.167,대구
2014.01,1588.000,대구
2014.02,1583.917,대구
2014.03,1579.833,대구
2014.04,1575.750,대구
2014.05,1571.667,대구
2014.06,1567.583,대구
2014.07,1563.500,대구
2014.08,1559.417,대구
2014.09,1555.333,대구
2014.10,1551.250,대구
2014.11,1547.167,대구
2014.12,1543.083,대구
2015.01,1539.000,대구
2015.02,1534.333,대구
2015.03,1529.667,대구
2015.04,1525.000,대구
2015.05,1520.333,대구
2015.06,1515.667,대구
2015.07,1511.000,대구
2015.08,1506.333,대구
2015.09,1501.667,대구
2015.10,1497.000,대구
2015.11,1492.333,대구
2015.12,1487.667,대구
2016.01,1483.000,대구
2016.02,1481.417,대구
2016.03,1479.833,대구
2016.04,1478.250,대구
2016.05,1476.667,대구
2016.06,1475.083,대구
2016.07,1473.500,대구
2016.08,1471.917,대구
2016.09,1470.333,대구
2016.10,1468.750,대구
2016.11,1467.167,대구
2016.12,1465.583,대구
2017.01,1464.000,대구
2017.02,1459.083,대구
2017.03,1454.167,대구
2017.04,1449.250,대구
2017.05,1444.333,대구
2017.06,1439.417,대구
2017.07,1434.500,대구
2017.08,1429.583,대구
2017.09,1424.667,대구
2017.10,1419.750,대구
2017.11,1414.833,대구
2017.12,1409.917,대구
2018.01,1405.000,대구
2018.02,1398.083,대구
2018.03,1391.167,대구
2018.04,1384.250,대구
2018.05,1377.333,대구
2018.06,1370.417,대구
2018.07,1363.500,대구
2018.08,1356.583,대구
2018.09,1349.667,대구
2018.10,1342.750,대구
2018.11,1335.833,대구
2018.12,1328.917,대구
2019.01,1322.000,대구
2019.02,1317.500,대구
2019.03,1313.000,대구
2019.04,1308.500,대구
2019.05,1304.000,대구
2019.06,1299.500,대구
2019.07,1295.000,대구
2019.08,1290.500,대구
2019.09,1286.000,대구
2019.10,1281.500,대구
2019.11,1277.000,대구
2019.12,1272.500,대구
2020.01,1268.000,대구
2020.02,1261.250,대구
2020.03,1254.500,대구
2020.04,1247.750,대구
2020.05,1241.000,대구
2020.06,1234.250,대구
2020.07,1227.500,대구
2020.08,1220.750,대구
2020.09,1214.000,대구
2020.10,1207.250,대구
2020.11,1200.500,대구
2020.12,1193.750,대구
2021.01,1187.000,대구
2021.02,1183.000,대구
2021.03,1179.000,대구
2021.04,1175.000,대구
2021.05,1171.000,대구
2021.06,1167.000,대구
2021.07,1163.000,대구
2021.08,1159.000,대구
2021.09,1155.000,대구
2021.10,1151.000,대구
2021.11,1147.000,대구
2021.12,1143.000,대구
2022.01,1139.000,대구
2022.02,1134.000,대구
2022.03,1129.000,대구
2022.04,1124.000,대구
2022.05,1119.000,대구
2022.06,1114.000,대구
2022.07,1109.000,대구
2022.08,1104.000,대구
2022.09,1099.000,대구
2022.10,1094.000,대구
2022.11,1089.000,대구
2022.12,1084.000,대구
2023.01,1079.000,대구
2010.01,1535.000,대전
2010.02,1540.333,대전
2010.03,1545.667,대전
2010.04,1551.000,대전
2010.05,1556.333,대전
2010.06,1561.667,대전
2010.07,1567.000,대전
2010.08,1572.333,대전
2010.09,1577.667,대전
2010.10,1583.000,대전
2010.11,1588.333,대전
2010.12,1593.667,대전
2011.01,1599.000,대전
2011.02,1604.000,대전
2011.03,1609.000,대전
2011.04,1614.000,대전
2011.05,1619.000,대전
2011.06,1624.000,대전
2011.07,1629.000,대전
2011.08,1634.000,대전
2011.09,1639.000,대전
2011.10,1644.000,대전
2011.11,1649.000,대전
2011.12,1654.000,대전
2012.01,1659.000,대전
2012.02,1660.750,대전
2012.03,1662.500,대전
2012.04,1664.250,대전
2012.05,1666.000,대전
2012.06,1667.750,대전
2012.07,1669.500,대전
2012.08,1671.250,대전
2012.09,1673.000,대전
2012.10,1674.750,대전
2012.11,1676.500,대전
2012.12,1678.250,대전
2013.01,1680.000,대전
2013.02,1681.500,대전
2013.03,1683.000,대전
2013.04,1684.500,대전
2013.05,1686.000,대전
2013.06,1687.500,대전
2013.07,1689.000,대전
2013.08,1690.500,대전
2013.09,1692.000,대전
2013.10,1693.500,대전
2013.11,1695.000,대전
2013.12,1696.500,대전
2014.01,1698.000,대전
2014.02,1695.583,대전
2014.03,1693.167,대전
2014.04,1690.750,대전
2014.05,1688.333,대전
2014.06,1685.917,대전
2014.07,1683.500,대전
2014.08,1681.083,대전
2014.09,1678.667,대전
2014.10,1676.250,대전
2014.11,1673.833,대전
2014.12,1671.417,대전
2015.01,1669.000,대전
2015.02,1661.917,대전
2015.03,1654.833,대전
2015.04,1647.750,대전
2015.05,1640.667,대전
2015.06,1633.583,대전
2015.07,1626.500,대전
2015.08,1619.417,대전
2015.09,1612.333,대전
2015.10,1605.250,대전
2015.11,1598.167,대전
2015.12,1591.083,대전
2016.01,1584.000,대전
2016.02,1577.417,대전
2016.03,1570.833,대전
2016.04,1564.250,대전
2016.05,1557.667,대전
2016.06,1551.083,대전
2016.07,1544.500,대전
2016.08,1537.917,대전
2016.09,1531.333,대전
2016.10,1524.750,대전
2016.11,1518.167,대전
2016.12,1511.583,대전
2017.01,1505.000,대전
2017.02,1496.750,대전
2017.03,1488.500,대전
2017.04,1480.250,대전
2017.05,1472.000,대전
2017.06,1463.750,대전
2017.07,1455.500,대전
2017.08,1447.250,대전
2017.09,1439.000,대전
2017.10,1430.750,대전
2017.11,1422.500,대전
2017.12,1414.250,대전
2018.01,1406.000,대전
2018.02,1396.167,대전
2018.03,1386.333,대전
2018.04,1376.500,대전
2018.05,1366.667,대전
2018.06,1356.833,대전
2018.07,1347.000,대전
2018.08,1337.167,대전
2018.09,1327.333,대전
2018.10,1317.500,대전
2018.11,1307.667,대전
2018.12,1297.833,대전
2019.01,1288.000,대전
2019.02,1279.417,대전
2019.03,1270.833,대전
2019.04,1262.250,대전
2019.05,1253.667,대전
2019.06,1245.083,대전
2019.07,1236.500,대전
2019.08,1227.917,대전
2019.09,1219.333,대전
2019.10,1210.750,대전
2019.11,1202.167,대전
2019.12,1193.583,대전
2020.01,1185.000,대전
2020.02,1178.000,대전
2020.03,1171.000,대전
2020.04,1164.000,대전
2020.05,1157.000,대전
2020.06,1150.000,대전
2020.07,1143.000,대전
2020.08,1136.000,대전
2020.09,1129.000,대전
2020.10,1122.000,대전
2020.11,1115.000,대전
2020.12,1108.000,대전
2021.01,1101.000,대전
2021.02,1093.667,대전
2021.03,1086.333,대전
2021.04,1079.000,대전
2021.05,1071.667,대전
2021.06,1064.333,대전
