시점,지역별,저출산율,고용률,학생수,사설학원수,사교육참여율,수술인원,인터넷이용률,근로시간,어린이집,이동인구수,인구밀집도,주택유형별,주택규모별,ratio
2018.06,서울,0.74,60.1,92.014,14065,79.942,273839,91.7,2018.8,5878.833,-8522.0,15960.033,아파트,규모3,89.378
2018.06,서울,0.74,60.1,92.014,14065,79.942,273839,91.7,2018.8,5878.833,-8522.0,15960.033,아파트,규모4,91.782
2018.06,서울,0.74,60.1,92.014,14065,79.942,273839,91.7,2018.8,5878.833,-8522.0,15960.033,아파트,규모5,90.784
2018.06,서울,0.74,60.1,92.014,14065,79.942,273839,91.7,2018.8,5878.833,-8522.0,15960.033,아파트,규모6,91.626
2018.06,서울,0.74,60.1,92.014,14065,79.942,273839,91.7,2018.8,5878.833,-8522.0,15960.033,연립다세대,규모1,94.876
2018.06,서울,0.74,60.1,92.014,14065,79.942,273839,91.7,2018.8,5878.833,-8522.0,15960.033,연립다세대,규모2,95.208
2018.06,서울,0.74,60.1,92.014,14065,79.942,273839,91.7,2018.8,5878.833,-8522.0,15960.033,연립다세대,규모3,95.730
2018.06,서울,0.74,60.1,92.014,14065,79.942,273839,91.7,2018.8,5878.833,-8522.0,15960.033,연립다세대,규모4,95.326
2018.06,세종,1.53,62.7,82.162,544,79.317,8535,,,,2525.0,694.983,,,
2018.06,세종특별자치시,,,,,,,,,349.667,,,,,
2018.06,울산,1.11,59.4,93.515,2567,73.175,35309,94.6,1955.3,857.167,-1319.0,1080.692,,,
2018.06,인천,0.98,63.8,92.508,3721,73.642,92069,92.2,2029.4,2102.667,94.0,2767.733,,,
2018.06,전남,1.24,62.9,77.778,2696,61.250,72425,,2027.3,1180.833,,,,,
2018.06,전라,,,,,,,86.5,,,,369.675,,,
2018.06,전북,1.01,59.2,82.161,3908,66.667,67112,,2004.5,1351.583,-1259.0,,,,
2018.06,제주,1.19,68.4,100.773,1021,69.942,20133,88.9,2057.8,509.250,766.0,357.300,,,
2018.06,충남,1.16,64.6,88.233,2945,66.075,74338,,1989.0,1872.667,,,,,
2018.06,충북,1.12,65.8,86.972,2241,69.233,54296,,2001.9,1145.750,,,,,
2018.06,충청,,,,,,,94.4,,,-81.0,484.525,,,
2018.06,충청,,,,,,,94.4,,,608.0,484.525,,,
2018.07,강원,1.07,62.7,80.170,2191,65.750,50506,84.3,2002.2,1061.000,-311.0,90.300,,,
2018.07,경기,0.97,62.4,96.455,20963,77.200,379925,91.4,2039.4,11493.500,14907.0,1295.600,,,
2018.07,경남,1.08,62.6,89.765,5974,71.150,111537,,1997.4,2879.500,,,,,
2018.07,경북,1.13,62.2,82.660,3541,68.700,91802,,1993.8,1910.000,,,,,
2018.07,경상,,,,,,,91.5,,,-282.0,458.050,,,
2018.07,경상,,,,,,,91.5,,,-282.0,458.050,,,
2018.07,광역시,,,,,,,,,,,,아파트,규모1,91.755
2018.07,광역시,,,,,,,,,,,,아파트,규모2,84.542
2018.07,광역시,,,,,,,,,,,,아파트,규모3,80.694
2018.07,광역시,,,,,,,,,,,,아파트,규모4,76.017
2018.07,광역시,,,,,,,,,,,,아파트,규모5,79.645
2018.07,광역시,,,,,,,,,,,,아파트,규모6,81.413
2018.07,광역시,,,,,,,,,,,,연립다세대,규모1,96.300
2018.07,광역시,,,,,,,,,,,,연립다세대,규모2,96.819
2018.07,광역시,,,,,,,,,,,,연립다세대,규모3,99.244
2018.07,광역시,,,,,,,,,,,,연립다세대,규모4,97.700
2018.07,광주,0.94,59.3,92.785,3437,71.550,42220,93.0,2022.6,1158.500,309.0,2972.950,,,
2018.07,대구,0.96,59.3,92.325,3924,74.600,73784,96.5,2036.4,1363.500,-944.0,2758.500,,,
2018.07,대도시외,,,,,,,,,,,,아파트,규모1,104.165
2018.07,대도시외,,,,,,,,,,,,아파트,규모2,98.836
2018.07,대도시외,,,,,,,,,,,,아파트,규모3,93.458
2018.07,대도시외,,,,,,,,,,,,아파트,규모4,88.519
2018.07,대도시외,,,,,,,,,,,,아파트,규모5,91.286
2018.07,대도시외,,,,,,,,,,,,아파트,규모6,94.831
2018.07,대도시외,,,,,,,,,,,,연립다세대,규모1,104.787
2018.07,대도시외,,,,,,,,,,,,연립다세대,규모2,105.105
2018.07,대도시외,,,,,,,,,,,,연립다세대,규모3,104.413
2018.07,대도시외,,,,,,,,,,,,연립다세대,규모4,103.643
2018.07,대전,0.92,58.8,91.065,2212,74.150,42832,94.4,1990.2,1347.000,-99.0,2789.250,,,
2018.07,부산,0.86,55.6,91.370,4728,73.100,129274,92.8,2039.4,1869.500,-2371.0,4394.750,,,
2018.07,서울,0.74,59.9,91.695,14062,79.950,275300,91.8,2024.4,5853.000,-9401.0,15955.300,아파트,규모1,94.982
2018.07,서울,0.74,59.9,91.695,14062,79.950,275300,91.8,2024.4,5853.000,-9401.0,15955.300,아파트,규모2,87.503
2018.07,서울,0.74,59.9,91.695,14062,79.950,275300,91.8,2024.4,5853.000,-9401.0,15955.300,아파트,규모3,89.753
2018.07,서울,0.74,59.9,91.695,14062,79.950,275300,91.8,2024.4,5853.000,-9401.0,15955.300,아파트,규모4,91.865
2018.07,서울,0.74,59.9,91.695,14062,79.950,275300,91.8,2024.4,5853.000,-9401.0,15955.300,아파트,규모5,91.057
2018.07,서울,0.74,59.9,91.695,14062,79.950,275300,91.8,2024.4,5853.000,-9401.0,15955.300,아파트,규모6,91.556
2018.07,서울,0.74,59.9,91.695,14062,79.950,275300,91.8,2024.4,5853.000,-9401.0,15955.300,연립다세대,규모1,95.127
2018.07,서울,0.74,59.9,91.695,14062,79.950,275300,91.8,2024.4,5853.000,-9401.0,15955.300,연립다세대,규모2,95.413
2018.07,서울,0.74,59.9,91.695,14062,79.950,275300,91.8,2024.4,5853.000,-9401.0,15955.300,연립다세대,규모3,95.962
2018.07,서울,0.74,59.9,91.695,14062,79.950,275300,91.8,2024.4,5853.000,-9401.0,15955.300,연립다세대,규모4,95.479
2018.07,세종,1.52,62.9,82.175,553,79.600,8620,,,,2147.0,699.600,,,
2018.07,세종특별자치시,,,,,,,,,351.000,,,,,
2018.07,울산,1.11,58.4,93.120,2563,73.150,35404,94.5,1963.8,855.000,-1015.0,1080.150,,,
2018.07,인천,0.97,63.6,92.280,3724,73.850,92374,92.3,2035.2,2095.000,-645.0,2769.000,,,
2018.07,전남,1.24,62.7,77.495,2697,61.200,72740,,2032.2,1176.000,,,,,
2018.07,전라,,,,,,,86.2,,,,369.550,,,
2018.07,전북,1.01,59.1,81.785,3902,66.900,67342,,2010.6,1342.500,-1384.0,,,,
2018.07,제주,1.18,68.2,100.490,1022,70.250,20194,88.8,2058.0,508.500,929.0,357.600,,,
2018.07,충남,1.15,65.8,88.030,2942,66.550,74632,,1995.6,1864.000,,,,,
2018.07,충북,1.11,65.1,86.765,2240,69.200,54538,,2005.8,1143.500,,,,,
2018.07,충청,,,,,,,94.7,,,343.0,484.650,,,
2018.07,충청,,,,,,,94.7,,,251.0,484.650,,,
2018.08,강원,1.08,63.1,79.873,2190,65.742,50760,84.4,2006.7,1056.833,-415.0,90.300,,,
2018.08,경기,0.97,62.0,96.197,20993,77.383,382070,91.3,2045.7,11462.083,16238.0,1297.167,,,
2018.08,경남,1.08,61.4,89.502,5974,71.292,111824,,2003.5,2862.417,,,,,
2018.08,경북,1.12,62.2,82.328,3541,68.867,92062,,1998.7,1899.000,,,,,
2018.08,경상,,,,,,,91.5,,,-631.0,458.008,,,
2018.08,경상,,,,,,,91.5,,,-631.0,458.008,,,
2018.08,광역시,,,,,,,,,,,,아파트,규모1,91.575
2018.08,광역시,,,,,,,,,,,,아파트,규모2,84.375
2018.08,광역시,,,,,,,,,,,,아파트,규모3,80.560
2018.08,광역시,,,,,,,,,,,,아파트,규모4,76.099
2018.08,광역시,,,,,,,,,,,,아파트,규모5,79.712
2018.08,광역시,,,,,,,,,,,,아파트,규모6,81.465
2018.08,광역시,,,,,,,,,,,,연립다세대,규모1,96.285
2018.08,광역시,,,,,,,,,,,,연립다세대,규모2,96.825
2018.08,광역시,,,,,,,,,,,,연립다세대,규모3,99.172
2018.08,광역시,,,,,,,,,,,,연립다세대,규모4,97.674
2018.08,광주,0.94,59.3,92.528,3443,71.908,42382,92.8,2028.5,1152.417,33.0,2972.908,,,
2018.08,대구,0.95,58.6,92.071,3928,74.750,74078,96.8,2042.2,1356.583,-1584.0,2757.133,,,
2018.08,대도시외,,,,,,,,,,,,아파트,규모1,103.286
2018.08,대도시외,,,,,,,,,,,,아파트,규모2,98.308
2018.08,대도시외,,,,,,,,,,,,아파트,규모3,93.051
2018.08,대도시외,,,,,,,,,,,,아파트,규모4,88.423
2018.08,대도시외,,,,,,,,,,,,아파트,규모5,91.007
2018.08,대도시외,,,,,,,,,,,,아파트,규모6,94.094
2018.08,대도시외,,,,,,,,,,,,연립다세대,규모1,104.616
2018.08,대도시외,,,,,,,,,,,,연립다세대,규모2,104.814
2018.08,대도시외,,,,,,,,,,,,연립다세대,규모3,104.091
2018.08,대도시외,,,,,,,,,,,,연립다세대,규모4,103.537
2018.08,대전,0.91,58.0,90.657,2210,74.208,43028,94.5,1996.3,1337.167,-919.0,2787.292,,,
2018.08,부산,0.86,55.1,91.108,4738,73.567,129688,92.8,2044.7,1865.917,-2040.0,4392.242,,,
2018.08,서울,0.74,59.5,91.376,14059,79.958,276762,91.9,2030.0,5827.167,-8968.0,15950.567,아파트,규모1,95.158
2018.08,서울,0.74,59.5,91.376,14059,79.958,276762,91.9,2030.0,5827.167,-8968.0,15950.567,아파트,규모2,88.262
2018.08,서울,0.74,59.5,91.376,14059,79.958,276762,91.9,2030.0,5827.167,-8968.0,15950.567,아파트,규모3,90.614
2018.08,서울,0.74,59.5,91.376,14059,79.958,276762,91.9,2030.0,5827.167,-8968.0,15950.567,아파트,규모4,92.426
2018.08,서울,0.74,59.5,91.376,14059,79.958,276762,91.9,2030.0,5827.167,-8968.0,15950.567,아파트,규모5,91.818
2018.08,서울,0.74,59.5,91.376,14059,79.958,276762,91.9,2030.0,5827.167,-8968.0,15950.567,아파트,규모6,91.876
2018.08,서울,0.74,59.5,91.376,14059,79.958,276762,91.9,2030.0,5827.167,-8968.0,15950.567,연립다세대,규모1,95.439
2018.08,서울,0.74,59.5,91.376,14059,79.958,276762,91.9,2030.0,5827.167,-8968.0,15950.567,연립다세대,규모2,95.728
2018.08,서울,0.74,59.5,91.376,14059,79.958,276762,91.9,2030.0,5827.167,-8968.0,15950.567,연립다세대,규모3,96.269
2018.08,서울,0.74,59.5,91.376,14059,79.958,276762,91.9,2030.0,5827.167,-8968.0,15950.567,연립다세대,규모4,95.891
2018.08,세종,1.51,62.5,82.188,562,79.883,8706,,,,2708.0,704.217,,,
2018.08,세종특별자치시,,,,,,,,,352.333,,,,,
2018.08,울산,1.10,59.0,92.725,2559,73.125,35500,94.3,1972.3,852.833,-1180.0,1079.608,,,
2018.08,인천,0.97,62.7,92.052,3728,74.058,92680,92.5,2041.0,2087.333,-1114.0,2770.267,,,
2018.08,전남,1.24,62.5,77.212,2698,61.150,73054,,2037.1,1171.167,,,,,
2018.08,전라,,,,,,,86.0,,,,369.425,,,
2018.08,전북,1.00,58.4,81.409,3895,67.133,67572,,2016.7,1333.417,-1261.0,,,,
2018.08,제주,1.18,68.1,100.207,1022,70.558,20256,88.8,2058.2,507.750,774.0,357.900,,,
2018.08,충남,1.14,65.5,87.827,2939,67.025,74927,,2002.2,1855.333,,,,,
2018.08,충북,1.10,64.6,86.558,2238,69.167,54779,,2009.7,1141.250,,,,,
2018.08,충청,,,,,,,95.0,,,63.0,484.775,,,
2018.08,충청,,,,,,,95.0,,,813.0,484.775,,,
2018.09,강원,1.08,63.3,79.577,2188,65.733,51015,84.5,2011.2,1052.667,200.0,90.300,,,
2018.09,경기,0.96,62.4,95.940,21024,77.567,384214,91.3,2052.0,11430.667,11836.0,1298.733,,,
2018.09,경남,1.07,62.4,89.240,5973,71.433,112111,,2009.6,2845.333,,,,,
2018.09,경북,1.11,62.5,81.997,3541,69.033,92321,,2003.6,1888.000,,,,,
2018.09,경상,,,,,,,91.5,,,-705.0,457.967,,,
2018.09,경상,,,,,,,91.5,,,-705.0,457.967,,,
2018.09,광역시,,,,,,,,,,,,아파트,규모1,91.693
2018.09,광역시,,,,,,,,,,,,아파트,규모2,84.505
2018.09,광역시,,,,,,,,,,,,아파트,규모3,80.777
2018.09,광역시,,,,,,,,,,,,아파트,규모4,76.384
2018.09,광역시,,,,,,,,,,,,아파트,규모5,79.929
2018.09,광역시,,,,,,,,,,,,아파트,규모6,81.807
2018.09,광역시,,,,,,,,,,,,연립다세대,규모1,96.319
2018.09,광역시,,,,,,,,,,,,연립다세대,규모2,96.931
2018.09,광역시,,,,,,,,,,,,연립다세대,규모3,99.198
2018.09,광역시,,,,,,,,,,,,연립다세대,규모4,97.773
2018.09,광주,0.93,60.0,92.270,3449,72.267,42543,92.5,2034.4,1146.333,185.0,2972.867,,,
2018.09,대구,0.95,58.6,91.817,3932,74.900,74372,97.1,2048.0,1349.667,-1007.0,2755.767,,,
2018.09,대도시외,,,,,,,,,,,,아파트,규모1,102.850
2018.09,대도시외,,,,,,,,,,,,아파트,규모2,97.916
2018.09,대도시외,,,,,,,,,,,,아파트,규모3,92.759
2018.09,대도시외,,,,,,,,,,,,아파트,규모4,88.180
2018.09,대도시외,,,,,,,,,,,,아파트,규모5,90.711
2018.09,대도시외,,,,,,,,,,,,아파트,규모6,93.517
2018.09,대도시외,,,,,,,,,,,,연립다세대,규모1,104.358
2018.09,대도시외,,,,,,,,,,,,연립다세대,규모2,104.539
2018.09,대도시외,,,,,,,,,,,,연립다세대,규모3,103.803
2018.09,대도시외,,,,,,,,,,,,연립다세대,규모4,103.252
2018.09,대전,0.91,59.0,90.250,2208,74.267,43224,94.5,2002.4,1327.333,-797.0,2785.333,,,
2018.09,부산,0.85,55.4,90.847,4749,74.033,130101,92.8,2050.0,1862.333,-1363.0,4389.733,,,
2018.09,서울,0.73,59.3,91.057,14056,79.967,278223,91.9,2035.6,5801.333,-7961.0,15945.833,아파트,규모1,96.159
2018.09,서울,0.73,59.3,91.057,14056,79.967,278223,91.9,2035.6,5801.333,-7961.0,15945.833,아파트,규모2,89.998
2018.09,서울,0.73,59.3,91.057,14056,79.967,278223,91.9,2035.6,5801.333,-7961.0,15945.833,아파트,규모3,92.370
2018.09,서울,0.73,59.3,91.057,14056,79.967,278223,91.9,2035.6,5801.333,-7961.0,15945.833,아파트,규모4,94.038
2018.09,서울,0.73,59.3,91.057,14056,79.967,278223,91.9,2035.6,5801.333,-7961.0,15945.833,아파트,규모5,93.458
2018.09,서울,0.73,59.3,91.057,14056,79.967,278223,91.9,2035.6,5801.333,-7961.0,15945.833,아파트,규모6,93.292
2018.09,서울,0.73,59.3,91.057,14056,79.967,278223,91.9,2035.6,5801.333,-7961.0,15945.833,연립다세대,규모1,95.865
2018.09,서울,0.73,59.3,91.057,14056,79.967,278223,91.9,2035.6,5801.333,-7961.0,15945.833,연립다세대,규모2,96.092
2018.09,서울,0.73,59.3,91.057,14056,79.967,278223,91.9,2035.6,5801.333,-7961.0,15945.833,연립다세대,규모3,96.595
2018.09,서울,0.73,59.3,91.057,14056,79.967,278223,91.9,2035.6,5801.333,-7961.0,15945.833,연립다세대,규모4,96.326
2018.09,세종,1.50,62.5,82.200,571,80.167,8792,,,,2266.0,708.833,,,
2018.09,세종특별자치시,,,,,,,,,353.667,,,,,
2018.09,울산,1.10,58.5,92.330,2555,73.100,35596,94.2,1980.8,850.667,-859.0,1079.067,,,
2018.09,인천,0.96,62.9,91.823,3732,74.267,92985,92.6,2046.8,2079.667,-646.0,2771.533,,,
2018.09,전남,1.24,63.3,76.930,2699,61.100,73368,,2042.0,1166.333,,,,,
2018.09,전라,,,,,,,85.7,,,,369.300,,,
2018.09,전북,1.00,59.3,81.033,3889,67.367,67801,,2022.8,1324.333,-701.0,,,,
2018.09,제주,1.17,68.2,99.923,1023,70.867,20317,88.8,2058.4,507.000,467.0,358.200,,,
2018.09,충남,1.14,65.9,87.623,2936,67.500,75221,,2008.8,1846.667,,,,,
2018.09,충북,1.09,64.2,86.350,2236,69.133,55020,,2013.6,1139.000,,,,,
2018.09,충청,,,,,,,95.3,,,303.0,484.900,,,
2018.09,충청,,,,,,,95.3,,,362.0,484.900,,,
2018.10,강원,1.08,63.0,79.280,2186,65.725,51270,84.6,2015.7,1048.500,21.0,90.300,,,
2018.10,경기,0.96,62.0,95.683,21054,77.750,386359,91.2,2058.3,11399.250,14880.0,1300.300,,,
2018.10,경남,1.06,61.9,88.977,5973,71.575,112398,,2015.7,2828.250,,,,,
2018.10,경북,1.11,63.1,81.665,3542,69.200,92581,,2008.5,1877.000,,,,,
2018.10,경상,,,,,,,91.5,,,-615.0,457.925,,,
2018.10,경상,,,,,,,91.5,,,-615.0,457.925,,,
2018.10,광역시,,,,,,,,,,,,아파트,규모1,91.825
2018.10,광역시,,,,,,,,,,,,아파트,규모2,84.669
2018.10,광역시,,,,,,,,,,,,아파트,규모3,81.049
2018.10,광역시,,,,,,,,,,,,아파트,규모4,76.696
2018.10,광역시,,,,,,,,,,,,아파트,규모5,80.279
2018.10,광역시,,,,,,,,,,,,아파트,규모6,82.129
2018.10,광역시,,,,,,,,,,,,연립다세대,규모1,96.484
2018.10,광역시,,,,,,,,,,,,연립다세대,규모2,97.018
2018.10,광역시,,,,,,,,,,,,연립다세대,규모3,99.197
2018.10,광역시,,,,,,,,,,,,연립다세대,규모4,97.802
2018.10,광주,0.93,59.7,92.012,3454,72.625,42704,92.2,2040.3,1140.250,-12.0,2972.825,,,
2018.10,대구,0.95,59.1,91.562,3936,75.050,74666,97.4,2053.8,1342.750,-1381.0,2754.400,,,
2018.10,대도시외,,,,,,,,,,,,아파트,규모1,102.486
2018.10,대도시외,,,,,,,,,,,,아파트,규모2,97.507
2018.10,대도시외,,,,,,,,,,,,아파트,규모3,92.424
2018.10,대도시외,,,,,,,,,,,,아파트,규모4,88.042
2018.10,대도시외,,,,,,,,,,,,아파트,규모5,90.455
2018.10,대도시외,,,,,,,,,,,,아파트,규모6,93.327
2018.10,대도시외,,,,,,,,,,,,연립다세대,규모1,104.297
2018.10,대도시외,,,,,,,,,,,,연립다세대,규모2,104.243
2018.10,대도시외,,,,,,,,,,,,연립다세대,규모3,103.535
2018.10,대도시외,,,,,,,,,,,,연립다세대,규모4,103.282
2018.10,대전,0.90,59.0,89.843,2206,74.325,43420,94.5,2008.5,1317.500,-1232.0,2783.375,,,
2018.10,부산,0.84,56.5,90.585,4759,74.500,130514,92.8,2055.3,1858.750,-2372.0,4387.225,,,
2018.10,서울,0.73,59.4,90.737,14053,79.975,279684,92.0,2041.2,5775.500,-10707.0,15941.100,아파트,규모1,96.705
2018.10,서울,0.73,59.4,90.737,14053,79.975,279684,92.0,2041.2,5775.500,-10707.0,15941.100,아파트,규모2,90.605
2018.10,서울,0.73,59.4,90.737,14053,79.975,279684,92.0,2041.2,5775.500,-10707.0,15941.100,아파트,규모3,92.876
2018.10,서울,0.73,59.4,90.737,14053,79.975,279684,92.0,2041.2,5775.500,-10707.0,15941.100,아파트,규모4,94.536
2018.10,서울,0.73,59.4,90.737,14053,79.975,279684,92.0,2041.2,5775.500,-10707.0,15941.100,아파트,규모5,94.002
2018.10,서울,0.73,59.4,90.737,14053,79.975,279684,92.0,2041.2,5775.500,-10707.0,15941.100,아파트,규모6,93.663
2018.10,서울,0.73,59.4,90.737,14053,79.975,279684,92.0,2041.2,5775.500,-10707.0,15941.100,연립다세대,규모1,96.125
2018.10,서울,0.73,59.4,90.737,14053,79.975,279684,92.0,2041.2,5775.500,-10707.0,15941.100,연립다세대,규모2,96.415
2018.10,서울,0.73,59.4,90.737,14053,79.975,279684,92.0,2041.2,5775.500,-10707.0,15941.100,연립다세대,규모3,96.843
2018.10,서울,0.73,59.4,90.737,14053,79.975,279684,92.0,2041.2,5775.500,-10707.0,15941.100,연립다세대,규모4,96.604
2018.10,세종,1.50,62.4,82.213,580,80.450,8877,,,,2106.0,713.450,,,
2018.10,세종특별자치시,,,,,,,,,355.000,,,,,
2018.10,울산,1.10,59.3,91.935,2552,73.075,35691,94.1,1989.3,848.500,-834.0,1078.525,,,
2018.10,인천,0.96,63.0,91.595,3736,74.475,93290,92.8,2052.6,2072.000,-285.0,2772.800,,,
2018.10,전남,1.24,63.8,76.647,2700,61.050,73683,,2046.9,1161.500,,,,,
2018.10,전라,,,,,,,85.5,,,,369.175,,,
2018.10,전북,0.99,59.5,80.657,3883,67.600,68031,,2028.9,1315.250,-863.0,,,,
2018.10,제주,1.16,68.3,99.640,1024,71.175,20379,88.8,2058.6,506.250,437.0,358.500,,,
2018.10,충남,1.13,65.4,87.420,2932,67.975,75515,,2015.4,1838.000,,,,,
2018.10,충북,1.08,64.2,86.142,2235,69.100,55262,,2017.5,1136.750,,,,,
2018.10,충청,,,,,,,95.6,,,1022.0,485.025,,,
2018.10,충청,,,,,,,95.6,,,836.0,485.025,,,
2018.11,강원,1.08,62.9,78.983,2185,65.717,51525,84.7,2020.2,1044.333,392.0,90.300,,,
2018.11,경기,0.95,62.3,95.425,21084,77.933,388504,91.2,2064.6,11367.833,13541.0,1301.867,,,
2018.11,경남,1.06,61.9,88.715,5973,71.717,112686,,2021.8,2811.167,,,,,
2018.11,경북,1.10,63.2,81.333,3542,69.367,92840,,2013.4,1866.000,,,,,
2018.11,경상,,,,,,,91.5,,,-199.0,457.883,,,
2018.11,경상,,,,,,,91.5,,,-199.0,457.883,,,
2018.11,광역시,,,,,,,,,,,,아파트,규모1,91.762
2018.11,광역시,,,,,,,,,,,,아파트,규모2,84.721
2018.11,광역시,,,,,,,,,,,,아파트,규모3,81.152
2018.11,광역시,,,,,,,,,,,,아파트,규모4,76.968
2018.11,광역시,,,,,,,,,,,,아파트,규모5,80.522
2018.11,광역시,,,,,,,,,,,,아파트,규모6,82.402
2018.11,광역시,,,,,,,,,,,,연립다세대,규모1,96.529
2018.11,광역시,,,,,,,,,,,,연립다세대,규모2,97.173
2018.11,광역시,,,,,,,,,,,,연립다세대,규모3,99.220
2018.11,광역시,,,,,,,,,,,,연립다세대,규모4,97.772
2018.11,광주,0.92,59.9,91.755,3460,72.983,42866,92.0,2046.2,1134.167,-916.0,2972.783,,,
2018.11,대구,0.94,58.8,91.308,3940,75.200,74960,97.7,2059.6,1335.833,-1196.0,2753.033,,,
2018.11,대도시외,,,,,,,,,,,,아파트,규모1,102.112
2018.11,대도시외,,,,,,,,,,,,아파트,규모2,97.136
2018.11,대도시외,,,,,,,,,,,,아파트,규모3,92.127
2018.11,대도시외,,,,,,,,,,,,아파트,규모4,88.206
2018.11,대도시외,,,,,,,,,,,,아파트,규모5,90.329
2018.11,대도시외,,,,,,,,,,,,아파트,규모6,93.242
2018.11,대도시외,,,,,,,,,,,,연립다세대,규모1,104.163
2018.11,대도시외,,,,,,,,,,,,연립다세대,규모2,103.827
2018.11,대도시외,,,,,,,,,,,,연립다세대,규모3,103.276
2018.11,대도시외,,,,,,,,,,,,연립다세대,규모4,103.140
2018.11,대전,0.89,58.9,89.435,2205,74.383,43617,94.6,2014.6,1307.667,-1106.0,2781.417,,,
2018.11,부산,0.84,56.7,90.323,4769,74.967,130928,92.8,2060.6,1855.167,-2034.0,4384.717,,,
2018.11,서울,0.72,59.9,90.418,14050,79.983,281146,92.1,2046.8,5749.667,-11335.0,15936.367,아파트,규모1,96.690
2018.11,서울,0.72,59.9,90.418,14050,79.983,281146,92.1,2046.8,5749.667,-11335.0,15936.367,아파트,규모2,90.701
2018.11,서울,0.72,59.9,90.418,14050,79.983,281146,92.1,2046.8,5749.667,-11335.0,15936.367,아파트,규모3,92.907
2018.11,서울,0.72,59.9,90.418,14050,79.983,281146,92.1,2046.8,5749.667,-11335.0,15936.367,아파트,규모4,94.506
2018.11,서울,0.72,59.9,90.418,14050,79.983,281146,92.1,2046.8,5749.667,-11335.0,15936.367,아파트,규모5,94.065
2018.11,서울,0.72,59.9,90.418,14050,79.983,281146,92.1,2046.8,5749.667,-11335.0,15936.367,아파트,규모6,93.676
2018.11,서울,0.72,59.9,90.418,14050,79.983,281146,92.1,2046.8,5749.667,-11335.0,15936.367,연립다세대,규모1,96.321
2018.11,서울,0.72,59.9,90.418,14050,79.983,281146,92.1,2046.8,5749.667,-11335.0,15936.367,연립다세대,규모2,96.579
2018.11,서울,0.72,59.9,90.418,14050,79.983,281146,92.1,2046.8,5749.667,-11335.0,15936.367,연립다세대,규모3,97.000
2018.11,서울,0.72,59.9,90.418,14050,79.983,281146,92.1,2046.8,5749.667,-11335.0,15936.367,연립다세대,규모4,96.697
2018.11,세종,1.49,62.7,82.225,589,80.733,8963,,,,1479.0,718.067,,,
2018.11,세종특별자치시,,,,,,,,,356.333,,,,,
2018.11,울산,1.09,58.8,91.540,2548,73.050,35787,94.0,1997.8,846.333,-872.0,1077.983,,,
2018.11,인천,0.95,63.3,91.367,3740,74.683,93595,92.9,2058.4,2064.333,16.0,2774.067,,,
2018.11,전남,1.23,63.7,76.365,2701,61.000,73997,,2051.8,1156.667,,,,,
2018.11,전라,,,,,,,85.2,,,,369.050,,,
2018.11,전북,0.98,59.3,80.282,3877,67.833,68261,,2035.0,1306.167,-901.0,,,,
2018.11,제주,1.16,69.6,99.357,1024,71.483,20440,88.8,2058.8,505.500,259.0,358.800,,,
2018.11,충남,1.12,65.5,87.217,2929,68.450,75809,,2022.0,1829.333,,,,,
2018.11,충북,1.07,64.5,85.935,2233,69.067,55503,,2021.4,1134.500,,,,,
2018.11,충청,,,,,,,95.8,,,579.0,485.150,,,
2018.11,충청,,,,,,,95.8,,,1003.0,485.150,,,
2018.12,강원,1.08,57.2,78.687,2184,65.708,51780,84.8,2024.7,1040.167,-127.0,90.300,,,
2018.12,경기,0.95,61.1,95.167,21115,78.117,390648,91.2,2070.9,11336.417,13923.0,1303.433,,,
2018.12,경남,1.05,61.0,88.453,5972,71.858,112973,,2027.9,2794.083,,,,,
2018.12,경북,1.10,60.5,81.002,3542,69.533,93100,,2018.3,1855.000,,,,,
2018.12,경상,,,,,,,91.5,,,-680.0,457.842,,,
2018.12,경상,,,,,,,91.5,,,-680.0,457.842,,,
2018.12,광역시,,,,,,,,,,,,아파트,규모1,91.544
2018.12,광역시,,,,,,,,,,,,아파트,규모2,84.618
2018.12,광역시,,,,,,,,,,,,아파트,규모3,81.149
2018.12,광역시,,,,,,,,,,,,아파트,규모4,77.066
2018.12,광역시,,,,,,,,,,,,아파트,규모5,80.622
2018.12,광역시,,,,,,,,,,,,아파트,규모6,82.598
2018.12,광역시,,,,,,,,,,,,연립다세대,규모1,96.574
2018.12,광역시,,,,,,,,,,,,연립다세대,규모2,97.203
2018.12,광역시,,,,,,,,,,,,연립다세대,규모3,99.162
2018.12,광역시,,,,,,,,,,,,연립다세대,규모4,97.653
2018.12,광주,0.92,59.2,91.498,3466,73.342,43028,91.8,2052.1,1128.083,-1728.0,2972.742,,,
2018.12,대구,0.94,58.3,91.054,3944,75.350,75254,97.9,2065.4,1328.917,-2158.0,2751.667,,,
2018.12,대도시외,,,,,,,,,,,,아파트,규모1,101.558
2018.12,대도시외,,,,,,,,,,,,아파트,규모2,96.683
2018.12,대도시외,,,,,,,,,,,,아파트,규모3,91.770
2018.12,대도시외,,,,,,,,,,,,아파트,규모4,88.355
2018.12,대도시외,,,,,,,,,,,,아파트,규모5,90.201
2018.12,대도시외,,,,,,,,,,,,아파트,규모6,93.081
2018.12,대도시외,,,,,,,,,,,,연립다세대,규모1,103.958
2018.12,대도시외,,,,,,,,,,,,연립다세대,규모2,103.303
2018.12,대도시외,,,,,,,,,,,,연립다세대,규모3,102.964
